"Time	RPM	MAP	TP	lambda	MAT	CLT	Gego	Gwarm	Gbaro	Gammae	TPSacc	Gve	PW	PW_raw	IacDC	IacSteps	DutyCycle1	lambdaTarget	Spark	Dwell	EGT #1	Vbatt	IacInt	speed_rpm_ratio	altitude	speed	course	distance	distance_sum	inst_Vems	torque	torque_nominal	L100km	lambda_corr_ego	lambda_corr_ego	afr_diff	corrected_ve	",Time,RPM,MAP,TP,lambda,MAT,CLT,Gego,Gwarm,Gbaro,Gammae,TPSacc,Gve,PW,PW_raw,IacDC,IacSteps,DutyCycle1,lambdaTarget,Spark,Dwell,EGT #1,Vbatt,IacInt,speed_rpm_ratio,altitude,speed,course,distance,distance_sum,inst_Vems,torque,torque_nominal,L100km,lambda_corr_ego,lambda_corr_ego,afr_diff,corrected_ve
"17.953	2009	55.3	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	3.752	2.996	18	46	6.3	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.347	39.056	37.386	255.000	0.936	0.936	0.994	84.234	",17.953,2009,55.3,1.2,1.006,30,85,93,100,100,97,0,90,3.752,2.996,18,46,6.3,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.347,39.056,37.386,255,0.936,0.936,0.994,84.234
"18.000	2008	67.8	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	4.439	3.668	18	46	7.4	1.000	40.0	4.03	649	12.00	123	0	0.0	0.0	0.0	0	0	2.872	36.289	34.609	255.000	0.936	0.936	0.994	84.234	",18,2008,67.8,1.2,1.006,30,85,93,100,100,97,0,90,4.439,3.668,18,46,7.4,1,40,4.03,649,12,123,0,0,0,0,0,0,2.872,36.289,34.609,255,0.936,0.936,0.994,84.234
"18.047	2017	80.5	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	5.136	4.380	18	46	8.6	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	3.445	39.155	37.485	255.000	0.932	0.932	0.998	83.878	",18.047,2017,80.5,1.2,1.002,30,85,93,100,100,97,0,90,5.136,4.38,18,46,8.6,1,40,4.03,649,12.24,123,0,0,0,0,0,0,3.445,39.155,37.485,255,0.932,0.932,0.998,83.878
"18.094	2008	68.3	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	4.475	3.704	18	46	7.5	1.000	40.0	4.03	649	12.00	123	0	0.0	0.0	0.0	0	0	2.901	38.167	36.494	255.000	0.928	0.928	1.002	83.522	",18.094,2008,68.3,1.2,0.998,30,85,93,100,100,97,0,90,4.475,3.704,18,46,7.5,1,40,4.03,649,12,123,0,0,0,0,0,0,2.901,38.167,36.494,255,0.928,0.928,1.002,83.522
"18.141	2008	67.3	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	4.404	3.640	18	46	7.4	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.851	35.795	34.114	255.000	0.930	0.930	1.000	83.700	",18.141,2008,67.3,1.2,1,30,85,93,100,100,97,0,90,4.404,3.64,18,46,7.4,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.851,35.795,34.114,255,0.93,0.93,1,83.7
"18.188	2012	54.5	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	3.720	2.964	18	47	6.2	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.326	38.167	36.494	255.000	0.930	0.930	1.000	83.700	",18.188,2012,54.5,1.2,1,30,85,93,100,100,97,0,90,3.72,2.964,18,47,6.2,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.326,38.167,36.494,255,0.93,0.93,1,83.7
"18.234	2009	66.0	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	4.348	3.592	18	47	7.3	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.814	35.598	33.915	255.000	0.930	0.930	1.000	83.700	",18.234,2009,66,1.2,1,30,85,93,100,100,97,0,90,4.348,3.592,18,47,7.3,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.814,35.598,33.915,255,0.93,0.93,1,83.7
"18.281	2018	80.3	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	5.120	4.364	18	46	8.6	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	3.435	38.760	37.089	255.000	0.930	0.930	1.000	83.700	",18.281,2018,80.3,1.2,1,30,85,93,100,100,97,0,90,5.12,4.364,18,46,8.6,1,40,4.03,649,12.24,123,0,0,0,0,0,0,3.435,38.76,37.089,255,0.93,0.93,1,83.7
"18.328	2009	67.3	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	4.411	3.640	18	46	7.4	1.000	40.0	4.03	649	12.00	123	0	0.0	0.0	0.0	0	0	2.852	37.574	35.899	255.000	0.928	0.928	1.002	83.522	",18.328,2009,67.3,1.2,0.998,30,85,93,100,100,97,0,90,4.411,3.64,18,46,7.4,1,40,4.03,649,12,123,0,0,0,0,0,0,2.852,37.574,35.899,255,0.928,0.928,1.002,83.522
"18.375	2012	55.0	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	3.760	2.996	18	46	6.3	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.351	38.957	37.287	255.000	0.936	0.936	0.994	84.234	",18.375,2012,55,1.2,1.006,30,85,93,100,100,97,0,90,3.76,2.996,18,46,6.3,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.351,38.957,37.287,255,0.936,0.936,0.994,84.234
"18.422	2009	67.3	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	4.404	3.640	18	46	7.4	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.852	37.870	36.196	255.000	0.928	0.928	1.002	83.522	",18.422,2009,67.3,1.2,0.998,30,85,93,100,100,97,0,90,4.404,3.64,18,46,7.4,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.852,37.87,36.196,255,0.928,0.928,1.002,83.522
"18.469	2006	67.8	1.2	0.996	30.0	85.0	93	100	100	97	0.0	90	4.424	3.668	18	47	7.4	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.870	35.795	34.114	255.000	0.926	0.926	1.004	83.344	",18.469,2006,67.8,1.2,0.996,30,85,93,100,100,97,0,90,4.424,3.668,18,47,7.4,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.87,35.795,34.114,255,0.926,0.926,1.004,83.344
"18.516	2016	80.3	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	5.128	4.364	18	47	8.6	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	3.431	38.068	36.394	255.000	0.930	0.930	1.000	83.700	",18.516,2016,80.3,1.2,1,30,85,93,100,100,97,0,90,5.128,4.364,18,47,8.6,1,40,4.03,649,12.12,123,0,0,0,0,0,0,3.431,38.068,36.394,255,0.93,0.93,1,83.7
"18.563	2006	67.5	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.424	3.668	18	46	7.4	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.870	36.487	34.808	255.000	0.932	0.932	0.998	83.878	",18.563,2006,67.5,1.2,1.002,30,85,93,100,100,97,0,90,4.424,3.668,18,46,7.4,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.87,36.487,34.808,255,0.932,0.932,0.998,83.878
"18.625	2012	55.3	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	3.767	2.996	18	46	6.3	1.000	40.0	4.03	649	12.00	123	0	0.0	0.0	0.0	0	0	2.351	39.056	37.386	255.000	0.930	0.930	1.000	83.700	",18.625,2012,55.3,1.2,1,30,85,93,100,100,97,0,90,3.767,2.996,18,46,6.3,1,40,4.03,649,12,123,0,0,0,0,0,0,2.351,39.056,37.386,255,0.93,0.93,1,83.7
"18.672	2009	66.3	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.356	3.592	18	46	7.3	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.814	37.574	35.899	255.000	0.932	0.932	0.998	83.878	",18.672,2009,66.3,1.2,1.002,30,85,93,100,100,97,0,90,4.356,3.592,18,46,7.3,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.814,37.574,35.899,255,0.932,0.932,0.998,83.878
"18.719	2017	80.3	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	5.135	4.364	18	46	8.6	1.000	40.0	4.03	649	12.00	123	0	0.0	0.0	0.0	0	0	3.433	39.451	37.783	255.000	0.932	0.932	0.998	83.878	",18.719,2017,80.3,1.2,1.002,30,85,93,100,100,97,0,90,5.135,4.364,18,46,8.6,1,40,4.03,649,12,123,0,0,0,0,0,0,3.433,39.451,37.783,255,0.932,0.932,0.998,83.878
"18.766	2008	67.8	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.432	3.668	18	47	7.4	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.872	37.870	36.196	255.000	0.932	0.932	0.998	83.878	",18.766,2008,67.8,1.2,1.002,30,85,93,100,100,97,0,90,4.432,3.668,18,47,7.4,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.872,37.87,36.196,255,0.932,0.932,0.998,83.878
"18.813	2008	67.3	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.396	3.640	18	47	7.4	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.851	35.993	34.312	255.000	0.932	0.932	0.998	83.878	",18.813,2008,67.3,1.2,1.002,30,85,93,100,100,97,0,90,4.396,3.64,18,47,7.4,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.851,35.993,34.312,255,0.932,0.932,0.998,83.878
"18.859	2013	54.5	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	3.728	2.964	18	47	6.3	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.327	38.068	36.394	255.000	0.930	0.930	1.000	83.700	",18.859,2013,54.5,1.2,1,30,85,93,100,100,97,0,90,3.728,2.964,18,47,6.3,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.327,38.068,36.394,255,0.93,0.93,1,83.7
"18.906	2009	66.8	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	4.380	3.624	18	46	7.3	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.839	35.795	34.114	255.000	0.930	0.930	1.000	83.700	",18.906,2009,66.8,1.2,1,30,85,93,100,100,97,0,90,4.38,3.624,18,46,7.3,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.839,35.795,34.114,255,0.93,0.93,1,83.7
"18.953	2019	80.5	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	5.151	4.380	18	46	8.7	1.000	40.0	4.03	649	12.00	123	0	0.0	0.0	0.0	0	0	3.449	38.760	37.089	255.000	0.936	0.936	0.994	84.234	",18.953,2019,80.5,1.2,1.006,30,85,93,100,100,97,0,90,5.151,4.38,18,46,8.7,1,40,4.03,649,12,123,0,0,0,0,0,0,3.449,38.76,37.089,255,0.936,0.936,0.994,84.234
"19.000	2011	67.3	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	4.396	3.640	18	46	7.4	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.855	37.179	35.502	255.000	0.936	0.936	0.994	84.234	",19,2011,67.3,1.2,1.006,30,85,93,100,100,97,0,90,4.396,3.64,18,46,7.4,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.855,37.179,35.502,255,0.936,0.936,0.994,84.234
"19.047	2018	55.0	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	3.760	2.996	18	46	6.3	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.358	38.661	36.989	255.000	0.938	0.938	0.992	84.412	",19.047,2018,55,1.2,1.009,30,85,93,100,100,97,0,90,3.76,2.996,18,46,6.3,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.358,38.661,36.989,255,0.938,0.938,0.992,84.412
"19.094	2015	67.0	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.396	3.640	18	46	7.4	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.860	37.673	35.998	255.000	0.932	0.932	0.998	83.878	",19.094,2015,67,1.2,1.002,30,85,93,100,100,97,0,90,4.396,3.64,18,46,7.4,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.86,37.673,35.998,255,0.932,0.932,0.998,83.878
"19.141	2016	66.5	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.388	3.624	18	46	7.4	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.849	35.598	33.915	255.000	0.932	0.932	0.998	83.878	",19.141,2016,66.5,1.2,1.002,30,85,93,100,100,97,0,90,4.388,3.624,18,46,7.4,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.849,35.598,33.915,255,0.932,0.932,0.998,83.878
"19.188	2026	79.8	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	5.084	4.328	18	46	8.6	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	3.420	38.760	37.089	255.000	0.936	0.936	0.994	84.234	",19.188,2026,79.8,1.2,1.006,30,85,93,100,100,97,0,90,5.084,4.328,18,46,8.6,1,40,4.03,649,12.24,123,0,0,0,0,0,0,3.42,38.76,37.089,255,0.936,0.936,0.994,84.234
"19.234	2015	66.8	1.2	1.009	30.0	85.0	93	100	100	97	0.0	90	4.395	3.624	18	46	7.4	1.000	40.0	4.03	649	12.00	123	0	0.0	0.0	0.0	0	0	2.848	35.598	33.915	255.000	0.938	0.938	0.992	84.412	",19.234,2015,66.8,1.2,1.009,30,85,93,100,100,97,0,90,4.395,3.624,18,46,7.4,1,40,4.03,649,12,123,0,0,0,0,0,0,2.848,35.598,33.915,255,0.938,0.938,0.992,84.412
"19.281	2020	55.0	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	3.752	2.996	18	46	6.3	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.360	39.550	37.882	255.000	0.932	0.932	0.998	83.878	",19.281,2020,55,1.2,1.002,30,85,93,100,100,97,0,90,3.752,2.996,18,46,6.3,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.36,39.55,37.882,255,0.932,0.932,0.998,83.878
"19.328	2018	67.3	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	4.404	3.640	18	46	7.4	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.865	37.969	36.295	255.000	0.930	0.930	1.000	83.700	",19.328,2018,67.3,1.2,1,30,85,93,100,100,97,0,90,4.404,3.64,18,46,7.4,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.865,37.969,36.295,255,0.93,0.93,1,83.7
"19.375	2024	80.0	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	5.120	4.364	18	46	8.6	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	3.445	38.760	37.089	255.000	0.930	0.930	1.000	83.700	",19.375,2024,80,1.2,1,30,85,93,100,100,97,0,90,5.12,4.364,18,46,8.6,1,40,4.03,649,12.24,123,0,0,0,0,0,0,3.445,38.76,37.089,255,0.93,0.93,1,83.7
"19.422	2024	80.0	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	5.128	4.364	18	46	8.6	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	3.445	37.870	36.196	255.000	0.930	0.930	1.000	83.700	",19.422,2024,80,1.2,1,30,85,93,100,100,97,0,90,5.128,4.364,18,46,8.6,1,40,4.03,649,12.12,123,0,0,0,0,0,0,3.445,37.87,36.196,255,0.93,0.93,1,83.7
"19.469	2016	67.3	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.396	3.640	18	46	7.4	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.862	35.005	33.320	255.000	0.932	0.932	0.998	83.878	",19.469,2016,67.3,1.2,1.002,30,85,93,100,100,97,0,90,4.396,3.64,18,46,7.4,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.862,35.005,33.32,255,0.932,0.932,0.998,83.878
"19.516	2022	54.5	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	3.728	2.964	18	46	6.3	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.337	39.155	37.485	255.000	0.936	0.936	0.994	84.234	",19.516,2022,54.5,1.2,1.006,30,85,93,100,100,97,0,90,3.728,2.964,18,46,6.3,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.337,39.155,37.485,255,0.936,0.936,0.994,84.234
"19.563	2018	66.5	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	4.380	3.624	18	46	7.4	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.852	35.598	33.915	255.000	0.936	0.936	0.994	84.234	",19.563,2018,66.5,1.2,1.006,30,85,93,100,100,97,0,90,4.38,3.624,18,46,7.4,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.852,35.598,33.915,255,0.936,0.936,0.994,84.234
"19.625	2024	79.5	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	5.092	4.328	18	46	8.6	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	3.416	39.155	37.485	255.000	0.936	0.936	0.994	84.234	",19.625,2024,79.5,1.2,1.006,30,85,93,100,100,97,0,90,5.092,4.328,18,46,8.6,1,40,4.03,649,12.12,123,0,0,0,0,0,0,3.416,39.155,37.485,255,0.936,0.936,0.994,84.234
"19.672	2015	66.8	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	4.380	3.624	18	46	7.4	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.848	38.266	36.593	255.000	0.930	0.930	1.000	83.700	",19.672,2015,66.8,1.2,1,30,85,93,100,100,97,0,90,4.38,3.624,18,46,7.4,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.848,38.266,36.593,255,0.93,0.93,1,83.7
"19.719	2013	54.8	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	4.439	3.668	18	46	7.4	1.000	40.0	4.03	649	12.00	123	0	0.0	0.0	0.0	0	0	2.880	35.795	34.114	255.000	0.928	0.928	1.002	83.522	",19.719,2013,54.8,1.2,0.998,30,85,93,100,100,97,0,90,4.439,3.668,18,46,7.4,1,40,4.03,649,12,123,0,0,0,0,0,0,2.88,35.795,34.114,255,0.928,0.928,1.002,83.522
"19.766	2019	54.5	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	3.720	2.964	18	46	6.3	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.334	38.365	36.692	255.000	0.930	0.930	1.000	83.700	",19.766,2019,54.5,1.2,1,30,85,93,100,100,97,0,90,3.72,2.964,18,46,6.3,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.334,38.365,36.692,255,0.93,0.93,1,83.7
"19.813	2015	67.5	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	4.432	3.668	18	46	7.4	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.882	36.783	35.105	255.000	0.930	0.930	1.000	83.700	",19.813,2015,67.5,1.2,1,30,85,93,100,100,97,0,90,4.432,3.668,18,46,7.4,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.882,36.783,35.105,255,0.93,0.93,1,83.7
"19.859	2024	80.8	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	5.136	4.380	18	46	8.7	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	3.457	39.254	37.584	255.000	0.932	0.932	0.998	83.878	",19.859,2024,80.8,1.2,1.002,30,85,93,100,100,97,0,90,5.136,4.38,18,46,8.7,1,40,4.03,649,12.24,123,0,0,0,0,0,0,3.457,39.254,37.584,255,0.932,0.932,0.998,83.878
"19.906	2012	67.5	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	4.432	3.668	18	46	7.4	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.878	35.400	33.717	255.000	0.930	0.930	1.000	83.700	",19.906,2012,67.5,1.2,1,30,85,93,100,100,97,0,90,4.432,3.668,18,46,7.4,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.878,35.4,33.717,255,0.93,0.93,1,83.7
"19.953	2017	54.5	1.2	1.000	30.0	85.0	93	100	100	97	0.0	90	3.728	2.964	18	46	6.3	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.332	39.056	37.386	255.000	0.930	0.930	1.000	83.700	",19.953,2017,54.5,1.2,1,30,85,93,100,100,97,0,90,3.728,2.964,18,46,6.3,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.332,39.056,37.386,255,0.93,0.93,1,83.7
"20.000	2011	66.5	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.395	3.624	18	46	7.4	1.000	40.0	4.03	649	12.00	123	0	0.0	0.0	0.0	0	0	2.842	38.562	36.890	255.000	0.932	0.932	0.998	83.878	",20,2011,66.5,1.2,1.002,30,85,93,100,100,97,0,90,4.395,3.624,18,46,7.4,1,40,4.03,649,12,123,0,0,0,0,0,0,2.842,38.562,36.89,255,0.932,0.932,0.998,83.878
"20.047	2011	66.3	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	4.356	3.592	18	46	7.3	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.817	36.388	34.709	255.000	0.936	0.936	0.994	84.234	",20.047,2011,66.3,1.2,1.006,30,85,93,100,100,97,0,90,4.356,3.592,18,46,7.3,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.817,36.388,34.709,255,0.936,0.936,0.994,84.234
"20.094	2019	80.5	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	5.136	4.380	18	47	8.6	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	3.449	38.365	36.692	255.000	0.936	0.936	0.994	84.234	",20.094,2019,80.5,1.2,1.006,30,85,93,100,100,97,0,90,5.136,4.38,18,47,8.6,1,40,4.03,649,12.24,123,0,0,0,0,0,0,3.449,38.365,36.692,255,0.936,0.936,0.994,84.234
"20.141	2010	66.5	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	4.395	3.624	18	47	7.4	1.000	40.0	4.03	649	12.00	123	0	0.0	0.0	0.0	0	0	2.841	35.400	33.717	255.000	0.936	0.936	0.994	84.234	",20.141,2010,66.5,1.2,1.006,30,85,93,100,100,97,0,90,4.395,3.624,18,47,7.4,1,40,4.03,649,12,123,0,0,0,0,0,0,2.841,35.4,33.717,255,0.936,0.936,0.994,84.234
"20.188	2016	54.8	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	3.720	2.964	18	46	6.2	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.330	38.365	36.692	255.000	0.928	0.928	1.002	83.522	",20.188,2016,54.8,1.2,0.998,30,85,93,100,100,97,0,90,3.72,2.964,18,46,6.2,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.33,38.365,36.692,255,0.928,0.928,1.002,83.522
"20.234	2011	65.8	1.2	0.998	30.0	85.0	93	100	100	97	0.0	90	4.324	3.560	18	46	7.2	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.792	35.795	34.114	255.000	0.928	0.928	1.002	83.522	",20.234,2011,65.8,1.2,0.998,30,85,93,100,100,97,0,90,4.324,3.56,18,46,7.2,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.792,35.795,34.114,255,0.928,0.928,1.002,83.522
"20.281	2020	80.3	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	5.120	4.364	18	46	8.6	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	3.438	38.957	37.287	255.000	0.936	0.936	0.994	84.234	",20.281,2020,80.3,1.2,1.006,30,85,93,100,100,97,0,90,5.12,4.364,18,46,8.6,1,40,4.03,649,12.24,123,0,0,0,0,0,0,3.438,38.957,37.287,255,0.936,0.936,0.994,84.234
"20.328	2009	67.0	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	4.404	3.640	18	46	7.4	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.852	38.365	36.692	255.000	0.936	0.936	0.994	84.234	",20.328,2009,67,1.2,1.006,30,85,93,100,100,97,0,90,4.404,3.64,18,46,7.4,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.852,38.365,36.692,255,0.936,0.936,0.994,84.234
"20.375	2010	67.8	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	4.424	3.668	18	46	7.4	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.875	36.289	34.609	255.000	0.936	0.936	0.994	84.234	",20.375,2010,67.8,1.2,1.006,30,85,93,100,100,97,0,90,4.424,3.668,18,46,7.4,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.875,36.289,34.609,255,0.936,0.936,0.994,84.234
"20.422	2015	54.3	1.2	1.011	30.0	85.0	93	100	100	97	0.0	90	3.700	2.936	18	47	6.2	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.307	37.870	36.196	255.000	0.940	0.940	0.989	84.590	",20.422,2015,54.3,1.2,1.011,30,85,93,100,100,97,0,90,3.7,2.936,18,47,6.2,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.307,37.87,36.196,255,0.94,0.94,0.989,84.59
"20.469	2012	67.3	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	4.396	3.640	18	47	7.4	1.000	40.0	4.03	649	12.24	123	0	0.0	0.0	0.0	0	0	2.856	35.598	33.915	255.000	0.936	0.936	0.994	84.234	",20.469,2012,67.3,1.2,1.006,30,85,93,100,100,97,0,90,4.396,3.64,18,47,7.4,1,40,4.03,649,12.24,123,0,0,0,0,0,0,2.856,35.598,33.915,255,0.936,0.936,0.994,84.234
"20.516	2022	80.3	1.2	1.006	30.0	85.0	93	100	100	97	0.0	90	5.128	4.364	18	46	8.6	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	3.441	38.365	36.692	255.000	0.936	0.936	0.994	84.234	",20.516,2022,80.3,1.2,1.006,30,85,93,100,100,97,0,90,5.128,4.364,18,46,8.6,1,40,4.03,649,12.12,123,0,0,0,0,0,0,3.441,38.365,36.692,255,0.936,0.936,0.994,84.234
"20.563	2012	67.3	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	4.404	3.640	18	46	7.4	1.000	40.0	4.03	649	12.12	123	0	0.0	0.0	0.0	0	0	2.856	36.092	34.411	255.000	0.932	0.932	0.998	83.878	",20.563,2012,67.3,1.2,1.002,30,85,93,100,100,97,0,90,4.404,3.64,18,46,7.4,1,40,4.03,649,12.12,123,0,0,0,0,0,0,2.856,36.092,34.411,255,0.932,0.932,0.998,83.878
"20.609	2017	54.8	1.2	1.002	30.0	85.0	93	100	100	97	0.0	90	3.735	2.964	18	46	6.3	1.000	40.0	4.03	649	12.00	123	0	0.0	0.0	0.0	0	0	2.332	38.167	36.494	255.000	0.932	0.932	0.998	83.878	",20.609,2017,54.8,1.2,1.002,30,85,93,100,100,97,0,90,3.735,2.964,18,46,6.3,1,40,4.03,649,12,123,0,0,0,0,0,0,2.332,38.167,36.494,255,0.932,0.932,0.998,83.878
